entity_id,layer,local_type,normalized_type,code,name,description,domain_code,subject_code,grade_code,axis_code,origin,provenance_class,verification_status,source_id,secondary_source_ids,properties_json
prog_prac_eng_tradeoffs_L3,L2,Nivel de progresión,practice_progression_level,ENG-TRADE-L3,Justificar una elección,Explica por qué acepta ciertos compromisos según prioridades.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_tradeoffs"",""level_order"":3,""official_progression"":false}"
prog_prac_eng_tradeoffs_L4,L2,Nivel de progresión,practice_progression_level,ENG-TRADE-L4,Gestionar trade-offs explícitamente,Usa evidencia y prioridades para optimizar entre criterios en tensión.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_tradeoffs"",""level_order"":4,""official_progression"":false}"
prog_prac_eng_argument_L1,L2,Nivel de progresión,practice_progression_level,ENG-ARG-L1,Expresar decisión,Indica qué solución o cambio prefiere.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_argument"",""level_order"":1,""official_progression"":false}"
prog_prac_eng_argument_L2,L2,Nivel de progresión,practice_progression_level,ENG-ARG-L2,Justificar con criterios/evidencia,Relaciona su decisión con resultados de prueba o criterios.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_argument"",""level_order"":2,""official_progression"":false}"
prog_prac_eng_argument_L3,L2,Nivel de progresión,practice_progression_level,ENG-ARG-L3,Comparar alternativas,Contrasta evidencia de distintas soluciones.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_argument"",""level_order"":3,""official_progression"":false}"
prog_prac_eng_argument_L4,L2,Nivel de progresión,practice_progression_level,ENG-ARG-L4,Defender/revisar decisión,Responde a objeciones y cambia su decisión cuando la evidencia lo amerita.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_argument"",""level_order"":4,""official_progression"":false}"
prog_prac_eng_communicate_L1,L2,Nivel de progresión,practice_progression_level,ENG-COM-L1,Mostrar la solución,Representa qué construyó y qué intenta lograr.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_communicate"",""level_order"":1,""official_progression"":false}"
prog_prac_eng_communicate_L2,L2,Nivel de progresión,practice_progression_level,ENG-COM-L2,Explicar decisiones,"Comunica criterios, restricciones y decisiones centrales.",ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_communicate"",""level_order"":2,""official_progression"":false}"
prog_prac_eng_communicate_L3,L2,Nivel de progresión,practice_progression_level,ENG-COM-L3,Comunicar evidencia,Integra resultados de pruebas para justificar cambios.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_communicate"",""level_order"":3,""official_progression"":false}"
prog_prac_eng_communicate_L4,L2,Nivel de progresión,practice_progression_level,ENG-COM-L4,Comunicar proceso y limitaciones,"Explica iteraciones, trade-offs, evidencia y límites de la solución.",ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_communicate"",""level_order"":4,""official_progression"":false}"
prog_prac_eng_systems_L1,L2,Nivel de progresión,practice_progression_level,ENG-SYS-L1,Identificar elementos,"Reconoce usuario, solución y componentes básicos del contexto.",ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_systems"",""level_order"":1,""official_progression"":false}"
prog_prac_eng_systems_L2,L2,Nivel de progresión,practice_progression_level,ENG-SYS-L2,Conectar impactos,"Describe interacciones entre solución, usuario, materiales y ambiente.",ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_systems"",""level_order"":2,""official_progression"":false}"
prog_prac_eng_systems_L3,L2,Nivel de progresión,practice_progression_level,ENG-SYS-L3,Anticipar consecuencias,Predice efectos directos e indirectos de decisiones de diseño.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_systems"",""level_order"":3,""official_progression"":false}"
prog_prac_eng_systems_L4,L2,Nivel de progresión,practice_progression_level,ENG-SYS-L4,Rediseñar considerando el sistema,Modifica una solución considerando múltiples actores/efectos y tensiones.,ENG,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,,"{""practice_id"":""prac_eng_systems"",""level_order"":4,""official_progression"":false}"
prog_prac_math_make_sense_L1,L2,Nivel de progresión,practice_progression_level,MAT-1-L1,Participar con apoyo,"Participa en la práctica «Dar sentido a problemas y perseverar» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_make_sense"",""level_order"":1,""official_progression"":false}"
prog_prac_math_make_sense_L2,L2,Nivel de progresión,practice_progression_level,MAT-1-L2,Aplicar con propósito,"Aplica «Dar sentido a problemas y perseverar» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_make_sense"",""level_order"":2,""official_progression"":false}"
prog_prac_math_make_sense_L3,L2,Nivel de progresión,practice_progression_level,MAT-1-L3,"Seleccionar, justificar y revisar","Usa «Dar sentido a problemas y perseverar» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_make_sense"",""level_order"":3,""official_progression"":false}"
prog_prac_math_reason_abstract_L1,L2,Nivel de progresión,practice_progression_level,MAT-2-L1,Participar con apoyo,"Participa en la práctica «Razonar de manera abstracta y cuantitativa» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_reason_abstract"",""level_order"":1,""official_progression"":false}"
prog_prac_math_reason_abstract_L2,L2,Nivel de progresión,practice_progression_level,MAT-2-L2,Aplicar con propósito,"Aplica «Razonar de manera abstracta y cuantitativa» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_reason_abstract"",""level_order"":2,""official_progression"":false}"
prog_prac_math_reason_abstract_L3,L2,Nivel de progresión,practice_progression_level,MAT-2-L3,"Seleccionar, justificar y revisar","Usa «Razonar de manera abstracta y cuantitativa» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_reason_abstract"",""level_order"":3,""official_progression"":false}"
prog_prac_math_argument_L1,L2,Nivel de progresión,practice_progression_level,MAT-3-L1,Participar con apoyo,"Participa en la práctica «Construir argumentos y criticar razonamientos» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_argument"",""level_order"":1,""official_progression"":false}"
prog_prac_math_argument_L2,L2,Nivel de progresión,practice_progression_level,MAT-3-L2,Aplicar con propósito,"Aplica «Construir argumentos y criticar razonamientos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_argument"",""level_order"":2,""official_progression"":false}"
prog_prac_math_argument_L3,L2,Nivel de progresión,practice_progression_level,MAT-3-L3,"Seleccionar, justificar y revisar","Usa «Construir argumentos y criticar razonamientos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_argument"",""level_order"":3,""official_progression"":false}"
prog_prac_math_model_L1,L2,Nivel de progresión,practice_progression_level,MAT-4-L1,Participar con apoyo,"Participa en la práctica «Modelar con matemática» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_model"",""level_order"":1,""official_progression"":false}"
prog_prac_math_model_L2,L2,Nivel de progresión,practice_progression_level,MAT-4-L2,Aplicar con propósito,"Aplica «Modelar con matemática» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_model"",""level_order"":2,""official_progression"":false}"
prog_prac_math_model_L3,L2,Nivel de progresión,practice_progression_level,MAT-4-L3,"Seleccionar, justificar y revisar","Usa «Modelar con matemática» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_model"",""level_order"":3,""official_progression"":false}"
prog_prac_math_tools_L1,L2,Nivel de progresión,practice_progression_level,MAT-5-L1,Participar con apoyo,"Participa en la práctica «Usar herramientas estratégicamente» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_tools"",""level_order"":1,""official_progression"":false}"
prog_prac_math_tools_L2,L2,Nivel de progresión,practice_progression_level,MAT-5-L2,Aplicar con propósito,"Aplica «Usar herramientas estratégicamente» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_tools"",""level_order"":2,""official_progression"":false}"
prog_prac_math_tools_L3,L2,Nivel de progresión,practice_progression_level,MAT-5-L3,"Seleccionar, justificar y revisar","Usa «Usar herramientas estratégicamente» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_tools"",""level_order"":3,""official_progression"":false}"
prog_prac_math_precision_L1,L2,Nivel de progresión,practice_progression_level,MAT-6-L1,Participar con apoyo,"Participa en la práctica «Atender a la precisión» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_precision"",""level_order"":1,""official_progression"":false}"
prog_prac_math_precision_L2,L2,Nivel de progresión,practice_progression_level,MAT-6-L2,Aplicar con propósito,"Aplica «Atender a la precisión» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_precision"",""level_order"":2,""official_progression"":false}"
prog_prac_math_precision_L3,L2,Nivel de progresión,practice_progression_level,MAT-6-L3,"Seleccionar, justificar y revisar","Usa «Atender a la precisión» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_precision"",""level_order"":3,""official_progression"":false}"
prog_prac_math_structure_L1,L2,Nivel de progresión,practice_progression_level,MAT-7-L1,Participar con apoyo,"Participa en la práctica «Buscar y usar estructura» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_structure"",""level_order"":1,""official_progression"":false}"
prog_prac_math_structure_L2,L2,Nivel de progresión,practice_progression_level,MAT-7-L2,Aplicar con propósito,"Aplica «Buscar y usar estructura» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_structure"",""level_order"":2,""official_progression"":false}"
prog_prac_math_structure_L3,L2,Nivel de progresión,practice_progression_level,MAT-7-L3,"Seleccionar, justificar y revisar","Usa «Buscar y usar estructura» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_structure"",""level_order"":3,""official_progression"":false}"
prog_prac_math_regularity_L1,L2,Nivel de progresión,practice_progression_level,MAT-8-L1,Participar con apoyo,"Participa en la práctica «Buscar regularidad en razonamientos repetidos» con apoyos explícitos, ejemplos o una estructura provista.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_regularity"",""level_order"":1,""official_progression"":false}"
prog_prac_math_regularity_L2,L2,Nivel de progresión,practice_progression_level,MAT-8-L2,Aplicar con propósito,"Aplica «Buscar regularidad en razonamientos repetidos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_regularity"",""level_order"":2,""official_progression"":false}"
prog_prac_math_regularity_L3,L2,Nivel de progresión,practice_progression_level,MAT-8-L3,"Seleccionar, justificar y revisar","Usa «Buscar regularidad en razonamientos repetidos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",MAT,,,,erandi,expert_synthesis,needs_expert_review,src_ccss_math,,"{""practice_id"":""prac_math_regularity"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_positive_impact_L1,L2,Nivel de progresión,practice_progression_level,TEC-1-L1,Participar con apoyo,"Participa en la práctica «Usar la computación para un impacto social positivo» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_positive_impact"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_positive_impact_L2,L2,Nivel de progresión,practice_progression_level,TEC-1-L2,Aplicar con propósito,"Aplica «Usar la computación para un impacto social positivo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_positive_impact"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_positive_impact_L3,L2,Nivel de progresión,practice_progression_level,TEC-1-L3,"Seleccionar, justificar y revisar","Usa «Usar la computación para un impacto social positivo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_positive_impact"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_rights_dignity_L1,L2,Nivel de progresión,practice_progression_level,TEC-2-L1,Participar con apoyo,"Participa en la práctica «Respetar derechos, privacidad y dignidad» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_rights_dignity_L2,L2,Nivel de progresión,practice_progression_level,TEC-2-L2,Aplicar con propósito,"Aplica «Respetar derechos, privacidad y dignidad» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_rights_dignity_L3,L2,Nivel de progresión,practice_progression_level,TEC-2-L3,"Seleccionar, justificar y revisar","Usa «Respetar derechos, privacidad y dignidad» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_communicate_L1,L2,Nivel de progresión,practice_progression_level,TEC-3-L1,Participar con apoyo,"Participa en la práctica «Comunicar eficazmente sobre computación» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_communicate_L2,L2,Nivel de progresión,practice_progression_level,TEC-3-L2,Aplicar con propósito,"Aplica «Comunicar eficazmente sobre computación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_communicate_L3,L2,Nivel de progresión,practice_progression_level,TEC-3-L3,"Seleccionar, justificar y revisar","Usa «Comunicar eficazmente sobre computación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_manage_L1,L2,Nivel de progresión,practice_progression_level,TEC-4-L1,Participar con apoyo,"Participa en la práctica «Gestionar proyectos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_manage_L2,L2,Nivel de progresión,practice_progression_level,TEC-4-L2,Aplicar con propósito,"Aplica «Gestionar proyectos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_manage_L3,L2,Nivel de progresión,practice_progression_level,TEC-4-L3,"Seleccionar, justificar y revisar","Usa «Gestionar proyectos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_collaborate_L1,L2,Nivel de progresión,practice_progression_level,TEC-5-L1,Participar con apoyo,"Participa en la práctica «Participar responsablemente en colaboraciones computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_collaborate_L2,L2,Nivel de progresión,practice_progression_level,TEC-5-L2,Aplicar con propósito,"Aplica «Participar responsablemente en colaboraciones computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_collaborate_L3,L2,Nivel de progresión,practice_progression_level,TEC-5-L3,"Seleccionar, justificar y revisar","Usa «Participar responsablemente en colaboraciones computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_define_problem_L1,L2,Nivel de progresión,practice_progression_level,TEC-6-L1,Participar con apoyo,"Participa en la práctica «Reconocer y definir problemas computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_define_problem_L2,L2,Nivel de progresión,practice_progression_level,TEC-6-L2,Aplicar con propósito,"Aplica «Reconocer y definir problemas computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_define_problem_L3,L2,Nivel de progresión,practice_progression_level,TEC-6-L3,"Seleccionar, justificar y revisar","Usa «Reconocer y definir problemas computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_abstraction_L1,L2,Nivel de progresión,practice_progression_level,TEC-7-L1,Participar con apoyo,"Participa en la práctica «Desarrollar y usar abstracciones» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_abstraction_L2,L2,Nivel de progresión,practice_progression_level,TEC-7-L2,Aplicar con propósito,"Aplica «Desarrollar y usar abstracciones» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_abstraction_L3,L2,Nivel de progresión,practice_progression_level,TEC-7-L3,"Seleccionar, justificar y revisar","Usa «Desarrollar y usar abstracciones» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_create_L1,L2,Nivel de progresión,practice_progression_level,TEC-8-L1,Participar con apoyo,"Participa en la práctica «Crear productos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_create_L2,L2,Nivel de progresión,practice_progression_level,TEC-8-L2,Aplicar con propósito,"Aplica «Crear productos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_create_L3,L2,Nivel de progresión,practice_progression_level,TEC-8-L3,"Seleccionar, justificar y revisar","Usa «Crear productos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_test_refine_L1,L2,Nivel de progresión,practice_progression_level,TEC-9-L1,Participar con apoyo,"Participa en la práctica «Probar y refinar productos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_test_refine_L2,L2,Nivel de progresión,practice_progression_level,TEC-9-L2,Aplicar con propósito,"Aplica «Probar y refinar productos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_test_refine_L3,L2,Nivel de progresión,practice_progression_level,TEC-9-L3,"Seleccionar, justificar y revisar","Usa «Probar y refinar productos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_users_L1,L2,Nivel de progresión,practice_progression_level,TEC-10-L1,Participar con apoyo,"Participa en la práctica «Comprender e involucrar a usuarios diversos» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_users_L2,L2,Nivel de progresión,practice_progression_level,TEC-10-L2,Aplicar con propósito,"Aplica «Comprender e involucrar a usuarios diversos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_users_L3,L2,Nivel de progresión,practice_progression_level,TEC-10-L3,"Seleccionar, justificar y revisar","Usa «Comprender e involucrar a usuarios diversos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_iterative_design_L1,L2,Nivel de progresión,practice_progression_level,TEC-11-L1,Participar con apoyo,"Participa en la práctica «Aplicar procesos iterativos de diseño» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_iterative_design_L2,L2,Nivel de progresión,practice_progression_level,TEC-11-L2,Aplicar con propósito,"Aplica «Aplicar procesos iterativos de diseño» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_iterative_design_L3,L2,Nivel de progresión,practice_progression_level,TEC-11-L3,"Seleccionar, justificar y revisar","Usa «Aplicar procesos iterativos de diseño» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_empower_L1,L2,Nivel de progresión,practice_progression_level,TEC-12-L1,Participar con apoyo,"Participa en la práctica «Crear tecnologías que empoderen e informen» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_empower_L2,L2,Nivel de progresión,practice_progression_level,TEC-12-L2,Aplicar con propósito,"Aplica «Crear tecnologías que empoderen e informen» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_empower_L3,L2,Nivel de progresión,practice_progression_level,TEC-12-L3,"Seleccionar, justificar y revisar","Usa «Crear tecnologías que empoderen e informen» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":3,""official_progression"":false}"
