relationship_id,layer,source_entity_id,relationship_type,target_entity_id,relationship_scope,evidence_basis,provenance_class,verification_status,confidence,rationale,source_id,secondary_source_ids,properties_json
r_prog_prac_art_convey_L2_next,L2,prog_prac_art_convey_L2,next_level,prog_prac_art_convey_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_perceive_has_1,L2,prac_art_perceive,has_progression_level,prog_prac_art_perceive_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_perceive_has_2,L2,prac_art_perceive,has_progression_level,prog_prac_art_perceive_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_perceive_L1_next,L2,prog_prac_art_perceive_L1,next_level,prog_prac_art_perceive_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_perceive_has_3,L2,prac_art_perceive,has_progression_level,prog_prac_art_perceive_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_perceive_L2_next,L2,prog_prac_art_perceive_L2,next_level,prog_prac_art_perceive_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_interpret_has_1,L2,prac_art_interpret,has_progression_level,prog_prac_art_interpret_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_interpret_has_2,L2,prac_art_interpret,has_progression_level,prog_prac_art_interpret_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_interpret_L1_next,L2,prog_prac_art_interpret_L1,next_level,prog_prac_art_interpret_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_interpret_has_3,L2,prac_art_interpret,has_progression_level,prog_prac_art_interpret_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_interpret_L2_next,L2,prog_prac_art_interpret_L2,next_level,prog_prac_art_interpret_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_evaluate_has_1,L2,prac_art_evaluate,has_progression_level,prog_prac_art_evaluate_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_evaluate_has_2,L2,prac_art_evaluate,has_progression_level,prog_prac_art_evaluate_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_evaluate_L1_next,L2,prog_prac_art_evaluate_L1,next_level,prog_prac_art_evaluate_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_evaluate_has_3,L2,prac_art_evaluate,has_progression_level,prog_prac_art_evaluate_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_evaluate_L2_next,L2,prog_prac_art_evaluate_L2,next_level,prog_prac_art_evaluate_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_personal_has_1,L2,prac_art_connect_personal,has_progression_level,prog_prac_art_connect_personal_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_personal_has_2,L2,prac_art_connect_personal,has_progression_level,prog_prac_art_connect_personal_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_connect_personal_L1_next,L2,prog_prac_art_connect_personal_L1,next_level,prog_prac_art_connect_personal_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_personal_has_3,L2,prac_art_connect_personal,has_progression_level,prog_prac_art_connect_personal_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_connect_personal_L2_next,L2,prog_prac_art_connect_personal_L2,next_level,prog_prac_art_connect_personal_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_context_has_1,L2,prac_art_connect_context,has_progression_level,prog_prac_art_connect_context_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_context_has_2,L2,prac_art_connect_context,has_progression_level,prog_prac_art_connect_context_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_connect_context_L1_next,L2,prog_prac_art_connect_context_L1,next_level,prog_prac_art_connect_context_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_prac_art_connect_context_has_3,L2,prac_art_connect_context,has_progression_level,prog_prac_art_connect_context_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_ncas,,"{""official_relation"":false}"
r_prog_prac_art_connect_context_L2_next,L2,prog_prac_art_connect_context_L2,next_level,prog_prac_art_connect_context_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_ncas,,"{""official_relation"":false}"
r_bridge_skill_cn_observe_prac_sci_observation,X12,skill_cn_observe,maps_to_steam_practice,prac_sci_observation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_observe_prac_art_perceive,X12,skill_cn_observe,maps_to_steam_practice,prac_art_perceive,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_question_prac_sci_questioning,X12,skill_cn_question,maps_to_steam_practice,prac_sci_questioning,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_infer_prac_sci_prediction,X12,skill_cn_infer,maps_to_steam_practice,prac_sci_prediction,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_infer_prac_sci_explanation,X12,skill_cn_infer,maps_to_steam_practice,prac_sci_explanation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_predict_prac_sci_prediction,X12,skill_cn_predict,maps_to_steam_practice,prac_sci_prediction,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_predict_prac_sci_modeling,X12,skill_cn_predict,maps_to_steam_practice,prac_sci_modeling,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_investigate_prac_sci_investigation,X12,skill_cn_investigate,maps_to_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_explore_prac_sci_observation,X12,skill_cn_explore,maps_to_steam_practice,prac_sci_observation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_explore_prac_sci_investigation,X12,skill_cn_explore,maps_to_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_explore_prac_art_generate,X12,skill_cn_explore,maps_to_steam_practice,prac_art_generate,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_classify_prac_sci_data,X12,skill_cn_classify,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_classify_prac_cs_abstraction,X12,skill_cn_classify,maps_to_steam_practice,prac_cs_abstraction,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_classify_prac_math_structure,X12,skill_cn_classify,maps_to_steam_practice,prac_math_structure,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_measure_prac_sci_data,X12,skill_cn_measure,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_measure_prac_math_tools,X12,skill_cn_measure,maps_to_steam_practice,prac_math_tools,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_measure_prac_math_precision,X12,skill_cn_measure,maps_to_steam_practice,prac_math_precision,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_record_prac_sci_data,X12,skill_cn_record,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_record_prac_math_model,X12,skill_cn_record,maps_to_steam_practice,prac_math_model,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_record_prac_sci_communication,X12,skill_cn_record,maps_to_steam_practice,prac_sci_communication,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_organize_data_prac_sci_data,X12,skill_cn_organize_data,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_organize_data_prac_math_model,X12,skill_cn_organize_data,maps_to_steam_practice,prac_math_model,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_organize_data_prac_cs_abstraction,X12,skill_cn_organize_data,maps_to_steam_practice,prac_cs_abstraction,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_use_instruments_prac_math_tools,X12,skill_cn_use_instruments,maps_to_steam_practice,prac_math_tools,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_use_instruments_prac_sci_investigation,X12,skill_cn_use_instruments,maps_to_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_plan_prac_sci_investigation,X12,skill_cn_plan,maps_to_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_plan_prac_cs_manage,X12,skill_cn_plan,maps_to_steam_practice,prac_cs_manage,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_analyze_prac_sci_data,X12,skill_cn_analyze,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_analyze_prac_sci_argument,X12,skill_cn_analyze,maps_to_steam_practice,prac_sci_argument,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_analyze_prac_math_argument,X12,skill_cn_analyze,maps_to_steam_practice,prac_math_argument,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_compare_prac_sci_data,X12,skill_cn_compare,maps_to_steam_practice,prac_sci_data,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_compare_prac_math_argument,X12,skill_cn_compare,maps_to_steam_practice,prac_math_argument,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_compare_prac_art_evaluate,X12,skill_cn_compare,maps_to_steam_practice,prac_art_evaluate,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_summarize_evidence_prac_sci_explanation,X12,skill_cn_summarize_evidence,maps_to_steam_practice,prac_sci_explanation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_summarize_evidence_prac_sci_communication,X12,skill_cn_summarize_evidence,maps_to_steam_practice,prac_sci_communication,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_communicate_prac_sci_communication,X12,skill_cn_communicate,maps_to_steam_practice,prac_sci_communication,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_communicate_prac_math_argument,X12,skill_cn_communicate,maps_to_steam_practice,prac_math_argument,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_communicate_prac_cs_communicate,X12,skill_cn_communicate,maps_to_steam_practice,prac_cs_communicate,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_communicate_prac_art_convey,X12,skill_cn_communicate,maps_to_steam_practice,prac_art_convey,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_evaluate_prac_sci_argument,X12,skill_cn_evaluate,maps_to_steam_practice,prac_sci_argument,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_evaluate_prac_eng_test,X12,skill_cn_evaluate,maps_to_steam_practice,prac_eng_test,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_evaluate_prac_art_evaluate,X12,skill_cn_evaluate,maps_to_steam_practice,prac_art_evaluate,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_experiment_prac_sci_investigation,X12,skill_cn_experiment,maps_to_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_experiment_prac_eng_test,X12,skill_cn_experiment,maps_to_steam_practice,prac_eng_test,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_use_models_prac_sci_modeling,X12,skill_cn_use_models,maps_to_steam_practice,prac_sci_modeling,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_use_models_prac_math_model,X12,skill_cn_use_models,maps_to_steam_practice,prac_math_model,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_skill_cn_use_models_prac_eng_modelproto,X12,skill_cn_use_models,maps_to_steam_practice,prac_eng_modelproto,cross_layer,expert_crosswalk_chile_to_steam_framework,expert_synthesis,needs_expert_review,0.82,Puente semántico entre habilidad curricular chilena y práctica disciplinar de Erandi; no reemplaza la terminología oficial.,src_daniela_map,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_oah_cn03_a_prac_sci_observation,X12,oah_cn03_a,affords_steam_practice,prac_sci_observation,cross_layer,expert_crosswalk_from_official_skill_objective,expert_synthesis,needs_expert_review,0.84,La formulación del OAH crea una oportunidad curricular auténtica para esta práctica STEAM.,src_mineduc_cn03,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_oah_cn03_a_prac_sci_questioning,X12,oah_cn03_a,affords_steam_practice,prac_sci_questioning,cross_layer,expert_crosswalk_from_official_skill_objective,expert_synthesis,needs_expert_review,0.84,La formulación del OAH crea una oportunidad curricular auténtica para esta práctica STEAM.,src_mineduc_cn03,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_oah_cn03_a_prac_sci_prediction,X12,oah_cn03_a,affords_steam_practice,prac_sci_prediction,cross_layer,expert_crosswalk_from_official_skill_objective,expert_synthesis,needs_expert_review,0.84,La formulación del OAH crea una oportunidad curricular auténtica para esta práctica STEAM.,src_mineduc_cn03,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_oah_cn03_b_prac_sci_investigation,X12,oah_cn03_b,affords_steam_practice,prac_sci_investigation,cross_layer,expert_crosswalk_from_official_skill_objective,expert_synthesis,needs_expert_review,0.84,La formulación del OAH crea una oportunidad curricular auténtica para esta práctica STEAM.,src_mineduc_cn03,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
r_bridge_oah_cn03_b_prac_sci_observation,X12,oah_cn03_b,affords_steam_practice,prac_sci_observation,cross_layer,expert_crosswalk_from_official_skill_objective,expert_synthesis,needs_expert_review,0.84,La formulación del OAH crea una oportunidad curricular auténtica para esta práctica STEAM.,src_mineduc_cn03,src_nrc_framework;src_ccss_math;src_csta_2026;src_ncas,{}
